id	Definition
PWN:elm.n.01	καθένα από τα δέντρα του γένους Ulmus, τα οποία είναι υψηλόκορμα και χρησιμοποιούνται ως καλλωπιστικά φυτά και για ξυλεία
PWN:elongate.v.01	μακραίνω τεντώνοντας
PWN:embarrassment.n.01	συναίσθημα συστολής, ντροπής, κυρίως μπροστά σε άλλους, που μας φέρνει σε αδυναμία να αντιδράσουμε με τον κατάλληλο τρόπο
PWN:embrace.v.02	αγκαλιάζω συνήθως με στοργή, με αγάπη
PWN:employment.n.02	η προσφορά υπηρεσιών με αμοιβή, μισθωτή εργασία
PWN:empty.a.01	που δεν περιέχει τίποτα
PWN:end.n.09	το τοπικό όριο όπου τελειώνει κάτι
PWN:end.v.01	φτάνω στο τέλος. Λήγω, καταλήγω, φτάνω σε ένα τοπικό σημείο πέρα από το οποίο δεν υπάρχει συνέχεια
PWN:endowment.n.01	κάθε ξεχωριστό προτέρημα, χάρισμα
PWN:energy.n.01	η ιδιότητα υλικού σώματος να παράγει έργο· ό,τι μπορεί να μεταβληθεί σε μηχανικό έργο ή ό,τι παράγεται με την κατανάλωση μηχανικού έργου
PWN:enter.v.01	μπαίνω μέσα σε χώρο
PWN:enthusiasm.n.01	ευχάριστη έξαρση ψυχικών διαθέσεων που είτε μένει στην ψυχή, είτε εξωτερικεύεται με εκδηλώσεις χαράς ή ορμητικές ενέργειες για κάποιο σκοπό
PWN:entrance.n.01	πέρασμα που επιτρέπει την είσοδο ή την έξοδο
PWN:envelope.n.01	χάρτινη θήκη κατάλληλα διαμορφωμένη, ώστε να τοποθετούνται σε αυτή αντικείμενα
PWN:environment.n.02	η περιοχή στην οποία κάτι ζει ή υπάρχει
PWN:escape.v.01	καταφέρνω να ξεφύγω από χώρο μέσα στον οποίο είμαι φυλακισμένος,αιχμάλωτος ή περιορισμένος
PWN:estimate.v.01	πλησιάζω κάτι, υπολογίζω χωρίς μεγάλη απόκλιση
PWN:european.n.01	αυτός που κατάγεται από ή κατοικεί στην Ευρώπη
PWN:evaluate.v.02	διαμορφώνω, σχηματίζω γνώμη ή απόφαση για κάποιον ή για κάτι
PWN:evaporate.v.01	χάνω την υγρή κατάσταση και παραμένει ένα κατακάθι
PWN:evening.n.01	το χρονικό διάστημα από τη δύση του ηλίου μέχρι να πέσει τελείως το σκοτάδι, δηλ. το τέλος της ημέρας και η αρχή της νύχτας
PWN:evil.a.01	αυτός που χαρακτηρίζεται από πονηριά, δόλο, ανηθικότητα
PWN:ewe.n.03	το θηλυκό πρόβατο
PWN:example.n.01	η συγκεκριμένη περίπτωση που μπορεί να χρησιμοποιείται για να καταστήσει σαφέστερο κάτι πιο γενικό ,πιο αφηρημένο ή για να υποστηρίξει έναν ισχυρισμό
PWN:exchange.v.01	δίνω κάτι και παίρνω αντί αυτού κάτι άλλο
PWN:exclaim.v.01	εκδηλώνω με δυνατή φωνή τρόμο, χαρά, έκπληξη κ.α.
PWN:exercise.n.01	η εκγύμναση του σώματος ή και του πνεύματος με τη συχνή επανάληψη πράξεων, που στοχεύουν στη βελτίωση και ενίσχυση της λειτουργίας τους
PWN:exercise.n.03	το να ασκεί κανείς κάτι, συστηματική εκγύμναση (με πολλές επαναλήψεις)
PWN:exist.v.01	έχω υπόσταση
PWN:exit.v.01	βγαίνω από κάπου
PWN:exit.v.01	βγαίνω από κάπου
PWN:expect.v.01	εκφράζω την πιθανότητα να συμβεί κάποιο γεγονός με βάση κάποιες ενδείξεις ή προαισθήματα
PWN:experience.v.01	μαθαίνω κάτι  από εμπειρία
PWN:experiment.n.01	η πράξη διεξαγωγής ενός ελεγχόμενου τεστ, η δοκιμαστική προσπάθεια για τη πρακτική διαπίστωση εφαρμογής ενός σχεδίου, προγράμματος κ.τ.λ.
PWN:explain.v.01	καθιστώ κάτι κατανοητό, βοηθώ κάποιον να καταλάβει κάτι, παρέχω εξηγήσεις, ερμηνείες
PWN:extinguish.v.04	δεν περιλαμβάνω, αφήνω εκτός συνόλου
PWN:exuberate.v.01	αισθάνομαι μεγάλη χαρά
PWN:eye.n.01	το αισθητήριο όργανο της όρασης
PWN:eyebrow.n.01	καθεμιά από τις δύο τοξοειδείς προεξοχές του μετώπου, που βρίσκονται επάνω από την οφθαλμική κόγχη, και το τρίχωμα που τις καλύπτει
PWN:eyelid.n.01	ευκίνητες πτυχές (από δέρμα και μυς) που επικαλύπτουν και προφυλάσσουν τα μάτια
PWN:fabric.n.01	επιφάνεια μαλακή και ανθεκτική που σχηματίζεται από την κανονική διαπλοκή οριζόντιων και κάθετων νημάτων στον αργαλειό ή σε ανάλογο μηχάνημα
PWN:face.n.01	το μπροστινό μέρος του κεφαλιού του ανθρώπου από το μέτωπο ως το πιγούνι
PWN:fact.n.01	πληροφορίες που είναι υπαρκτές, αποδεκτές για διάφορες περιστάσεις.Κάτι που έχει συμβεί και δεν είναι δυνατόν να αμφισβητηθεί
PWN:factory.n.01	μεγάλη μονάδα βιομηχανικής παραγωγής με μόνιμες εγκαταστάσεις
PWN:fail.v.01	αποτυγχάνω να εκπληρώσω κάποιες υποχρεώσεις μου
PWN:fairytale.n.01	φανταστική ιστορία κυρίως για παιδιά με ψυχαγωγικό και διδακτικό χαρακτήρα
PWN:fall_asleep.v.01	από την κατάσταση της εγρήγορσης εισέρχομαι στην κατάσταση ύπνου
PWN:fall.n.01	η εποχή κατά την οποία τα φύλλα πέφτουν από τα δέντρα
PWN:fall.v.01	κινούμαι ελεύθερα λόγω της δύναμης της βαρύτητας
PWN:fall.v.23	ρίχνομαι στο έδαφος
PWN:family.n.02	σύνολο προσώπων, τα οποία συνδέονται μεταξύ τους με πολύ στενό συγγενικό δεσμό (ο πατέρας, η μητέρα και τα παιδιά τους) και συνήθως ζουν στην ίδια κατοικία
PWN:fan.n.01	συσκευή που δημιουργεί ρεύμα αέρα με την κίνηση επιφανειών
PWN:fan.n.01	συσκευή που δημιουργεί ρεύμα αέρα με την κίνηση επιφανειών
PWN:fan.v.03	βγάζω αέρα (για συσκευή, όπως ο ανεμιστήρας)
PWN:far.a.01	αυτός που βρίσκεται σε μεγάλη απόσταση,  χρονικά ή τοπικά ή ως προς το βαθμό συγγένειας
PWN:farm.n.01	το αγρόκτημα, κτήρια αγροκτήματος και καλλιεργήσιμη γη
PWN:farmer.n.01	πρόσωπο που διευθύνει μία φάρμα, ο κτηνοτρόφος
PWN:fast.v.01	δεν τρώω ορισμένες τροφές για θρησκευτικούς, ιατρικούς λόγους. Κάνω νηστεία
PWN:fast.v.01	δεν τρώω ορισμένες τροφές για θρησκευτικούς, ιατρικούς λόγους. Κάνω νηστεία
PWN:fat.n.01	οργανική ουσία σε στερεά συνήθως μορφή, που βρίσκεται στο σώμα του ανθρώπου και των ζώων
PWN:father.n.01	ο αρσενικός γονέας, ο γεννήτορας
PWN:fatherland.n.01	ο τόπος στον οποίο γεννήθηκε ή από τον οποίο κατάγεται κάποιος
PWN:fathom.n.01	αγγλική μονάδα μήκους ίση με 1,8 μέτρα, που χρησιμοποιείται κυρίως για την μέτρηση του βάθους της θάλασσας
PWN:faucet.n.01	μηχανισμός που αποτελείται από σωλήνα και χρησιμοποιείται για τον έλεγχο της εκροής υγρού
PWN:fear.n.01	έντονο εξαιρετικά δυσάρεστο συναίσθημα που καταλαμβάνει κάποιον και που προκαλείται εξαιτίας (πραγματικού ή φανταστικού) κινδύνου ή απειλής
